#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
53.0%,5304000,663000.0,-86.99231734167043,479.3013431451408,392.3090258034704,107.05051312016312,2.06e+04,40:59
53.0%,5305000,663125.0,-108.94390485924188,524.1071833279135,415.1632784686716,117.05776273659781,2.06e+04,40:59
53.1%,5306000,663250.0,-82.36629282995091,527.651553053799,445.2852602238481,117.8493870524277,2.06e+04,40:58
53.1%,5307000,663375.0,-77.97624559680878,541.4372629208244,463.46101732401564,120.92838387999109,2.06e+04,40:58
53.1%,5308000,663500.0,-65.06920532036276,517.818302780256,452.7490974598932,115.65316018497448,2.06e+04,40:57
53.1%,5309000,663625.0,-73.13235064509914,567.0091221177449,493.8767714726458,126.63978170438223,2.06e+04,40:57
53.1%,5310000,663750.0,-62.64503972768935,558.3323058704182,495.68726614272884,124.7018408978103,2.06e+04,40:56
53.1%,5311000,663875.0,-66.85496939730169,544.2778605495324,477.4228911522307,121.56282281505794,2.06e+04,40:56
53.1%,5312000,664000.0,-100.64417506613933,534.7036824851202,434.0595074189809,119.42445894615308,2.06e+04,40:55
53.1%,5313000,664125.0,-94.14369753580999,551.0245766078444,456.8808790720344,123.06968155068981,2.06e+04,40:55
53.1%,5314000,664250.0,-97.91636370667271,552.437311289696,454.5209475830233,123.38521159198382,2.06e+04,40:54
53.1%,5315000,664375.0,-115.94580322821395,527.7687255634263,411.82292233521235,117.87555717996557,2.06e+04,40:53
53.2%,5316000,664500.0,-105.97154596740518,532.4440356638355,426.47248969643033,118.91977362626317,2.06e+04,40:53
53.2%,5317000,664625.0,-107.47129993435507,545.4306565531114,437.95935661875626,121.82029633452736,2.06e+04,40:52
53.2%,5318000,664750.0,-121.01607388895087,543.4559106366905,422.43983674773966,121.37924277467789,2.06e+04,40:52
53.2%,5319000,664875.0,-105.56123578646628,515.2571291474887,409.69589336102246,115.08112975881618,2.06e+04,40:51
53.2%,5320000,665000.0,-94.36884576077912,527.0070979637309,432.6382522029518,117.70544994676054,2.06e+04,40:51
53.2%,5321000,665125.0,-71.80136251855748,521.5028240998091,449.70146158125164,116.47608693763519,2.06e+04,40:50
53.2%,5322000,665250.0,-104.96989116813305,586.0597483233945,481.0898571552615,130.89468175784953,2.06e+04,40:50
53.2%,5323000,665375.0,-83.06324902393717,541.1107192168968,458.0474701929596,120.85545132605283,2.06e+04,40:49
53.2%,5324000,665500.0,-102.93827101428047,523.3645190603664,420.42624804608596,116.89189090658115,2.06e+04,40:49
53.2%,5325000,665625.0,-100.89792170038018,528.3110462040565,427.4131245036764,117.9966828635995,2.06e+04,40:48
53.3%,5326000,665750.0,-129.77613471026126,532.9759564349915,403.19982172473027,119.03857653033573,2.06e+04,40:48
53.3%,5327000,665875.0,-141.3115299837061,522.5726001897506,381.26107020604445,116.71501820914058,2.06e+04,40:47
53.3%,5328000,666000.0,-112.92973344956212,519.6944288489238,406.7646953993617,116.07218729850418,2.06e+04,40:47
53.3%,5329000,666125.0,-121.80350094449392,555.6160364684346,433.81253552394065,124.0951702981686,2.06e+04,40:46
53.3%,5330000,666250.0,-122.50533687200209,492.06504210139593,369.55970522939384,109.90124688529811,2.06e+04,40:45
53.3%,5331000,666375.0,-102.94886822573059,555.9866717677663,453.0378035420357,124.1779505773006,2.06e+04,40:45
53.3%,5332000,666500.0,-102.75121182743311,540.5711789710971,437.819967143664,120.73494663524009,2.06e+04,40:44
53.3%,5333000,666625.0,-109.41423521362191,550.718328838621,441.3040936249991,123.00128203271193,2.06e+04,40:44
53.3%,5334000,666750.0,-68.35303755464392,537.7737741374392,469.42073658279526,120.11015468101179,2.06e+04,40:43
53.4%,5335000,666875.0,-82.54920919748037,545.363819461279,462.81461026379867,121.8053684711311,2.06e+04,40:43
53.4%,5336000,667000.0,-96.91600298742514,528.4179245935652,431.50192160614006,118.02055383037643,2.06e+04,40:42
53.4%,5337000,667125.0,-109.73202551629274,516.6185938244671,406.88656830817433,115.38520879875615,2.06e+04,40:42
53.4%,5338000,667250.0,-82.45513599168683,517.5976355750516,435.14249958336484,115.60387482852022,2.06e+04,40:41
53.4%,5339000,667375.0,-128.8671986127972,550.0215136805791,421.1543150677819,122.84565046337643,2.06e+04,40:41
53.4%,5340000,667500.0,-130.04611980638478,495.7784838901018,365.732364083717,110.73063293774328,2.06e+04,40:40
53.4%,5341000,667625.0,-118.82649683279661,549.1521108384485,430.3256140056519,122.65147195399132,2.06e+04,40:40
53.4%,5342000,667750.0,-98.09750233843258,518.4518582494821,420.35435591104954,115.79466289311567,2.06e+04,40:39
53.4%,5343000,667875.0,-109.20652475543639,559.7000664994789,450.49354174404255,125.00732611970791,2.06e+04,40:39
53.4%,5344000,668000.0,-114.60944266373389,543.6101351349503,429.0006924712164,121.41368835241416,2.06e+04,40:38
53.5%,5345000,668125.0,-83.49079707674332,563.9763744718983,480.485577395155,125.962426641028,2.06e+04,40:38
53.5%,5346000,668250.0,-98.2603802546441,552.2066489707005,453.94626871605635,123.33369385693237,2.06e+04,40:37
53.5%,5347000,668375.0,-96.751721047914,533.0882542566115,436.3365332086976,119.06365791097159,2.06e+04,40:37
53.5%,5348000,668500.0,-88.929292818065,561.8505368555848,472.9212440375198,125.48762720453318,2.06e+04,40:36
53.5%,5349000,668625.0,-83.20843158120178,549.8569486112852,466.64851703008344,122.80889535020701,2.06e+04,40:36
53.5%,5350000,668750.0,-151.73170521293432,538.9132499342151,387.1815447212807,120.36465317236262,2.06e+04,40:35
53.5%,5351000,668875.0,-122.02296167466497,486.3856952058989,364.36273353123397,108.63278184123864,2.06e+04,40:35
53.5%,5352000,669000.0,-111.93540269034273,501.56114510004136,389.62574240969866,112.02217292313539,2.06e+04,40:34
53.5%,5353000,669125.0,-107.29409574357192,502.59887635515713,395.3047806115852,112.25394707718223,2.06e+04,40:33
53.5%,5354000,669250.0,-127.68372148503715,534.9105176210451,407.2267961360079,119.47065495154447,2.06e+04,40:33
53.5%,5355000,669375.0,-97.09852250183758,518.6743768353073,421.5758543334697,115.84436174986212,2.06e+04,40:32
53.6%,5356000,669500.0,-83.09399876376202,529.4767461208984,446.3827473571364,118.25703843327764,2.06e+04,40:32
53.6%,5357000,669625.0,-85.75622159706552,569.144765952494,483.3885443554285,127.11677133026478,2.06e+04,40:31
53.6%,5358000,669750.0,-89.74314579676613,494.01233789041464,404.2691920936485,110.3361695417699,2.06e+04,40:31
53.6%,5359000,669875.0,-109.2915476079923,572.8805819298409,463.5890343218486,127.95115459043515,2.06e+04,40:30
53.6%,5360000,670000.0,-92.26775887723309,534.9314386269125,442.66367974967943,119.47532759526877,2.06e+04,40:30
53.6%,5361000,670125.0,-130.9673895799264,565.7585161520757,434.7911265721493,126.3604626241194,2.06e+04,40:29
53.6%,5362000,670250.0,-98.00005317216744,546.1728412362039,448.17278806403647,121.98606105079881,2.06e+04,40:29
53.6%,5363000,670375.0,-130.93079435863845,565.4728792412593,434.5420848826209,126.29666647936358,2.06e+04,40:28
53.6%,5364000,670500.0,-97.29668451629556,533.7001186265106,436.4034341102151,119.20031597733092,2.06e+04,40:28
53.6%,5365000,670625.0,-89.0962855691287,523.0010580569093,433.90477248778063,116.81071298485047,2.06e+04,40:27
53.7%,5366000,670750.0,-105.79085545436902,533.8971692243097,428.10631376994064,119.2443266355665,2.06e+04,40:27
53.7%,5367000,670875.0,-102.1766215747821,534.3573189157825,432.1806973410004,119.34709968489912,2.06e+04,40:26
53.7%,5368000,671000.0,-101.14921290956309,553.4150862675732,452.26587335801014,123.60359469187452,2.06e+04,40:26
53.7%,5369000,671125.0,-113.42602264303645,548.2021324171301,434.77610977409364,122.43929713138827,2.06e+04,40:25
53.7%,5370000,671250.0,-95.61648334822709,522.455028282487,426.83854493425986,116.68875887734217,2.06e+04,40:25
53.7%,5371000,671375.0,-90.53202863744187,562.9682297511179,472.436201113676,125.73726055042044,2.06e+04,40:24
53.7%,5372000,671500.0,-105.28163391790801,555.5610723897107,450.2794384718027,124.0828942365328,2.06e+04,40:23
53.7%,5373000,671625.0,-79.13440783391769,565.9421453858391,486.80773755192143,126.40147566107285,2.06e+04,40:23
53.7%,5374000,671750.0,-102.83092908855483,565.1580809134649,462.32715182491006,126.22635721985134,2.06e+04,40:22
53.8%,5375000,671875.0,-106.98750245238165,547.2057656051695,440.21826315278787,122.21676160128445,2.06e+04,40:22
53.8%,5376000,672000.0,-105.22732586585823,499.83359005336627,394.60626418750803,111.63632870042497,2.06e+04,40:21
53.8%,5377000,672125.0,-93.4435810808599,541.2035468359476,447.7599657550877,120.87618409551662,2.06e+04,40:21
53.8%,5378000,672250.0,-86.99388394761485,557.346959079901,470.35307513228616,124.48176665634459,2.06e+04,40:20
53.8%,5379000,672375.0,-85.94279725538266,524.9697709153254,439.02697365994277,117.25041907934367,2.06e+04,40:20
53.8%,5380000,672500.0,-65.33343674742721,568.9853036517309,503.6518669043037,127.08115590509611,2.06e+04,40:19
53.8%,5381000,672625.0,-118.6597430307524,536.4254633397278,417.7657203089754,119.80901352043558,2.06e+04,40:19
53.8%,5382000,672750.0,-87.1055038334485,495.46174929028655,408.35624545683805,110.65989121770002,2.06e+04,40:18
53.8%,5383000,672875.0,-99.98081287695862,519.8734839329252,419.89267105596656,116.11217871286854,2.06e+04,40:17
53.8%,5384000,673000.0,-99.6437398393069,547.9639080039559,448.320168164649,122.3860904253509,2.06e+04,40:17
53.9%,5385000,673125.0,-97.17924122831846,561.3142271532814,464.13498592496296,125.36784404589199,2.06e+04,40:16
53.9%,5386000,673250.0,-108.63450831275631,577.8211035330901,469.18659522033374,129.05460522806234,2.06e+04,40:16
53.9%,5387000,673375.0,-83.06550641173823,535.3036531886339,452.2381467768957,119.55846059790467,2.06e+04,40:15
53.9%,5388000,673500.0,-57.016999625875854,548.4075053074462,491.3905056815703,122.48516654862179,2.06e+04,40:15
53.9%,5389000,673625.0,-121.08164159845236,565.2619482317898,444.1803066333374,126.24955567293752,2.06e+04,40:14
53.9%,5390000,673750.0,-141.81381843122483,555.1630556846095,413.3492372533847,123.99399840279303,2.06e+04,40:14
53.9%,5391000,673875.0,-164.61829734842928,613.8231985022583,449.204901153829,137.09556483514447,2.06e+04,40:13
53.9%,5392000,674000.0,-57.75498477900982,588.8245688654558,531.069584086446,131.5121961085723,2.06e+04,40:13
53.9%,5393000,674125.0,-43.35036279579987,553.9648938024498,510.6145310066499,123.72639255081572,2.06e+04,40:12
53.9%,5394000,674250.0,-78.55185549179055,514.7910028900043,436.23914739821373,114.97702186144402,2.06e+04,40:12
54.0%,5395000,674375.0,-98.41528589397794,581.3782830768163,482.9629971828383,129.84909057817146,2.06e+04,40:11
54.0%,5396000,674500.0,-97.47812620153866,534.0506279223097,436.572501720771,119.27860117411849,2.06e+04,40:10
54.0%,5397000,674625.0,-125.25421364639718,557.484637325776,432.2304236793789,124.51251667838643,2.06e+04,40:10
54.0%,5398000,674750.0,-131.98547500176133,541.7909480208318,409.8054730190705,121.00737838309492,2.06e+04,40:09
54.0%,5399000,674875.0,-110.42344172135529,521.7985291396478,411.37508741829254,116.54213176872044,2.06e+04,40:09
54.0%,5400000,675000.0,-84.54967740764008,588.5052743284457,503.95559692080565,131.44088263425758,2.06e+04,40:08
54.0%,5401000,675125.0,-85.89250564247729,554.2466475934988,468.35414195102146,123.789321412453,2.06e+04,40:08
54.0%,5402000,675250.0,-112.14716727780791,522.4136867032652,410.26651942545726,116.6795253599899,2.06e+04,40:07
54.0%,5403000,675375.0,-139.9777795438061,579.6640658526943,439.6862863088882,129.4662253180044,2.06e+04,40:07
54.0%,5404000,675500.0,-77.7595457069711,540.6661779852625,462.9066322782914,120.75616437927057,2.06e+04,40:06
54.0%,5405000,675625.0,-54.45181666288039,573.9335080191416,519.4816913562613,128.18632246498692,2.06e+04,40:06
54.1%,5406000,675750.0,-112.1985940220251,548.1559110649665,435.95731704294144,122.42897373142918,2.06e+04,40:05
54.1%,5407000,675875.0,-86.15842632360608,531.8818209676417,445.72339464403564,118.79420466516594,2.06e+04,40:05
54.1%,5408000,676000.0,-75.82424226957326,587.4664224070065,511.64218013743323,131.2088581827587,2.06e+04,40:04
54.1%,5409000,676125.0,-84.54417430892471,552.0415936609319,467.49741935200717,123.29682925002767,2.06e+04,40:03
54.1%,5410000,676250.0,-97.31781517509003,506.7771674342722,409.4593522591822,113.18715582024477,2.06e+04,40:03
54.1%,5411000,676375.0,-113.15412448582799,527.309269902098,414.15514541627,117.77293914017787,2.06e+04,40:02
54.1%,5412000,676500.0,-81.04928751796874,526.511571460525,445.46228394255627,117.59477559295058,2.06e+04,40:02
54.1%,5413000,676625.0,-79.84449181665477,551.5927640445494,471.74827222789463,123.19658450541256,2.06e+04,40:01
54.1%,5414000,676750.0,-76.76052218216992,535.6961088689857,458.9355866868158,119.64611439349576,2.06e+04,40:01
54.1%,5415000,676875.0,-75.38315214201015,537.425329024791,462.0421768827809,120.03233051332133,2.06e+04,40:00
54.2%,5416000,677000.0,-102.5779169845296,573.989537384753,471.41162040022346,128.19883645524436,2.06e+04,40:00
54.2%,5417000,677125.0,-106.9839204217711,527.2949664958652,420.31104607409407,117.76974451742439,2.06e+04,39:59
54.2%,5418000,677250.0,-82.74123795513043,578.596160562701,495.8549226075706,129.22771188403956,2.06e+04,39:59
54.2%,5419000,677375.0,-90.3290530395019,523.5482065388252,433.2191534993233,116.93291695231206,2.06e+04,39:58
54.2%,5420000,677500.0,-64.72629709511551,543.0122315607275,478.285934465612,121.28014838777119,2.06e+04,39:58
54.2%,5421000,677625.0,-99.98206750642117,546.6304967629512,446.64842925653005,122.08827703594314,2.06e+04,39:57
54.2%,5422000,677750.0,-97.71718096742177,563.258409023626,465.5412280562042,125.80207121799545,2.06e+04,39:56
54.2%,5423000,677875.0,-69.22314161402923,579.5440299844853,510.32088837045603,129.4394156679411,2.06e+04,39:56
54.2%,5424000,678000.0,-126.64000481423997,518.4226202448322,391.78261543059216,115.78813267273313,2.06e+04,39:55
54.2%,5425000,678125.0,-82.1181525804628,518.466694730763,436.3485421503002,115.79797657657753,2.06e+04,39:55
54.3%,5426000,678250.0,-110.53969163473195,552.3969570830917,441.8572654483597,123.37619860133539,2.06e+04,39:54
54.3%,5427000,678375.0,-89.92511175492587,595.6353147353818,505.71020298045596,133.03335571000878,2.06e+04,39:54
54.3%,5428000,678500.0,-65.55263332616983,574.1682419789164,508.6156086527466,128.2387495887578,2.06e+04,39:53
54.3%,5429000,678625.0,-97.66541658630001,535.0204179946795,437.3550014083795,119.49520086938493,2.06e+04,39:53
54.3%,5430000,678750.0,-106.17659139238339,513.4636626171704,407.287071224787,114.68056440451404,2.06e+04,39:52
54.3%,5431000,678875.0,-95.1308061126432,549.2194509862263,454.0886448735831,122.66651217341966,2.06e+04,39:52
54.3%,5432000,679000.0,-68.45885657387586,516.8928645671195,448.43400799324365,115.44646634404515,2.06e+04,39:51
54.3%,5433000,679125.0,-106.21032534584117,541.4312300573716,435.22090471153047,120.92703645808744,2.06e+04,39:51
54.3%,5434000,679250.0,-111.58025265580642,534.0966210838043,422.51636842799786,119.28887360837814,2.06e+04,39:50
54.4%,5435000,679375.0,-94.04327281055848,485.0884555327544,391.04518272219593,108.34304726269835,2.06e+04,39:50
54.4%,5436000,679500.0,-54.82397547151686,506.6917474834428,451.8677720119259,113.16807753119392,2.06e+04,39:49
54.4%,5437000,679625.0,-68.09339314711065,539.7345948722244,471.6412017251138,120.54809809343375,2.06e+04,39:48
54.4%,5438000,679750.0,-113.76697419343787,540.96907236182,427.2020981683822,120.82381492708446,2.06e+04,39:48
54.4%,5439000,679875.0,-115.06467557427115,532.0466905503159,416.98201497604475,118.8310277904828,2.06e+04,39:47
54.4%,5440000,680000.0,-126.13168833008822,481.90125425178167,355.76956592169347,107.63119544457804,2.06e+04,39:47
54.4%,5441000,680125.0,-87.51295348813599,572.7264522927279,485.21349880459195,127.91673019965063,2.06e+04,39:46
54.4%,5442000,680250.0,-101.30490201669309,561.0007463639911,459.695844347298,125.2978290546411,2.06e+04,39:46
54.4%,5443000,680375.0,-89.97445057701646,539.950315656886,449.97586507986955,120.59627868174,2.06e+04,39:45
54.4%,5444000,680500.0,-72.61673809544041,561.2580931397433,488.64135504430294,125.35530668283492,2.06e+04,39:45
54.5%,5445000,680625.0,-99.59371726371955,543.1812163063368,443.5874990426172,121.31789062235006,2.06e+04,39:44
54.5%,5446000,680750.0,-117.37105324787939,544.205902698042,426.8348494501626,121.5467512453967,2.06e+04,39:44
54.5%,5447000,680875.0,-63.850835954160715,543.409997118778,479.5591611646173,121.36898812857272,2.06e+04,39:43
54.5%,5448000,681000.0,-89.02442475096001,537.3700452627729,448.3456205118129,120.01998305138345,2.06e+04,39:43
54.5%,5449000,681125.0,-114.16163202086116,502.47037063231363,388.30873861145244,112.22524571056597,2.06e+04,39:42
54.5%,5450000,681250.0,-112.21062868483395,501.5615046239028,389.3508759390688,112.0222532217083,2.06e+04,39:41
54.5%,5451000,681375.0,-117.11736704534306,545.1004789306278,427.98311188528476,121.74655215581147,2.06e+04,39:41
54.5%,5452000,681500.0,-135.21620714736497,508.367646251098,373.151439103733,113.54238447938164,2.06e+04,39:40
54.5%,5453000,681625.0,-102.174682153405,489.72031946852553,387.54563731512053,109.37756013882215,2.06e+04,39:40
54.5%,5454000,681750.0,-109.83075919188525,554.8286298618046,444.9978706699194,123.91930540131514,2.06e+04,39:39
54.5%,5455000,681875.0,-70.07296143181779,571.1201809727642,501.04721954094634,127.55797433244615,2.06e+04,39:39
54.6%,5456000,682000.0,-114.65919137456274,528.8218185734501,414.1626271988873,118.11076233575866,2.06e+04,39:38
54.6%,5457000,682125.0,-137.03958548301932,522.4574651951443,385.417879712125,116.68930315445327,2.06e+04,39:38
54.6%,5458000,682250.0,-68.87197608345582,575.8129637989233,506.9409877154675,128.6060932594772,2.06e+04,39:37
54.6%,5459000,682375.0,-62.67656954077003,474.344964206149,411.66839466537897,105.94352079430107,2.06e+04,39:37
54.6%,5460000,682500.0,-84.27919889231339,505.5032060865936,421.2240071942802,112.90262038566964,2.06e+04,39:36
54.6%,5461000,682625.0,-82.79666290255778,541.2308309784452,458.4341680758874,120.8822779266652,2.06e+04,39:35
54.6%,5462000,682750.0,-95.3001173923254,526.8633802629431,431.5632628706177,117.67335103063228,2.06e+04,39:35
54.6%,5463000,682875.0,-103.82954096008717,575.0344119324465,471.2048709723593,128.4322060421994,2.06e+04,39:34
54.6%,5464000,683000.0,-93.406179870898,524.166029705565,430.7598498346671,117.07090589802006,2.06e+04,39:34
