#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
80.5%,8047000,1005875.0,119.1308672996379,543.2235607460435,662.3544280456814,119.66076367330037,1.35e+03,4:20:37
80.5%,8048000,1006000.0,130.75498498345473,546.5225010543832,677.2774860378379,120.38745107262159,1.35e+03,4:20:27
80.5%,8049000,1006125.0,97.69917954056895,554.1176664730649,651.8168460136338,122.06050680859947,1.35e+03,4:20:17
80.5%,8050000,1006250.0,116.02971350098952,550.5205567203623,666.5502702213518,121.26813893075203,1.35e+03,4:20:07
80.5%,8051000,1006375.0,131.80215959789354,543.2567839713763,675.0589435692698,119.66808205343386,1.35e+03,4:19:57
80.5%,8052000,1006500.0,148.58551337632156,586.6947654055076,735.2802787818291,129.23655883985361,1.35e+03,4:19:48
80.5%,8053000,1006625.0,141.72328613389072,561.7677608621038,703.4910469959946,123.74566224535562,1.35e+03,4:19:38
80.5%,8054000,1006750.0,135.27684299903478,573.6541485837248,708.9309915827596,126.36398430438547,1.35e+03,4:19:28
80.5%,8055000,1006875.0,123.75285814503638,559.4365525458435,683.1894106908799,123.23214591881381,1.35e+03,4:19:18
80.6%,8056000,1007000.0,130.72952088600272,575.3727981185344,706.1023190045371,126.7425667715002,1.35e+03,4:19:08
80.6%,8057000,1007125.0,147.48910550790578,581.448354302426,728.9374598103318,128.08088444628228,1.35e+03,4:18:59
80.6%,8058000,1007250.0,134.15200654063275,582.817553495564,716.9695600361968,128.38249032811618,1.35e+03,4:18:49
80.6%,8059000,1007375.0,151.50405150472562,576.9772986421783,728.4813501469039,127.09600460418505,1.35e+03,4:18:39
80.6%,8060000,1007500.0,131.8062216331867,559.3124504790997,691.1186721122864,123.20480883487069,1.35e+03,4:18:29
80.6%,8061000,1007625.0,143.68538499838996,527.3527874801854,671.0381724785753,116.16476499741411,1.35e+03,4:18:19
80.6%,8062000,1007750.0,127.10000918504109,558.9301192031278,686.0301283881689,123.12058926899591,1.35e+03,4:18:10
80.6%,8063000,1007875.0,133.41288667664048,557.3154969204875,690.728383597128,122.76492182497098,1.35e+03,4:18:00
80.6%,8064000,1008000.0,119.49820526785511,549.2228155735586,668.7210208414137,120.98227375866058,1.35e+03,4:17:50
80.7%,8065000,1008125.0,138.94974505989137,531.1724887587415,670.1222338186328,117.00616512256364,1.35e+03,4:17:40
80.7%,8066000,1008250.0,121.34680750653416,534.3118887128708,655.6586962194049,117.69770912605112,1.35e+03,4:17:30
80.7%,8067000,1008375.0,123.43823609910721,572.8926960341545,696.3309321332617,126.19625226887243,1.35e+03,4:17:21
80.7%,8068000,1008500.0,154.53005762442316,512.0569707651118,666.587028389535,112.79541719773684,1.35e+03,4:17:11
80.7%,8069000,1008625.0,125.53537304470976,522.4727983618875,648.0081714065973,115.08980568635081,1.35e+03,4:17:01
80.7%,8070000,1008750.0,132.50384983731718,540.10196874262,672.6058185799371,118.97314238807273,1.35e+03,4:16:51
80.7%,8071000,1008875.0,143.1606474324271,542.8500408495536,686.0106882819807,119.57848506962608,1.35e+03,4:16:42
80.7%,8072000,1009000.0,145.9204218129688,542.6218824589145,688.5423042718833,119.5282265587013,1.35e+03,4:16:32
80.7%,8073000,1009125.0,159.34008473115375,565.7182379179873,725.058322649141,124.61586953299913,1.35e+03,4:16:22
80.7%,8074000,1009250.0,121.66018370247696,549.8836918386195,671.5438755410964,121.12785094692197,1.35e+03,4:16:12
80.8%,8075000,1009375.0,123.96261381841423,527.2512204917389,651.2138343101531,116.14239191885173,1.35e+03,4:16:02
80.8%,8076000,1009500.0,141.00444546431282,514.8927590229351,655.897204487248,113.42008190867259,1.35e+03,4:15:53
80.8%,8077000,1009625.0,109.6874420892012,529.938110782602,639.6255528718033,116.73425752878497,1.35e+03,4:15:43
80.8%,8078000,1009750.0,139.57869895309682,576.0909618856896,715.6696608387864,126.90076319564325,1.35e+03,4:15:33
80.8%,8079000,1009875.0,150.10375611550992,549.9701483999096,700.0739045154195,121.14689551511842,1.35e+03,4:15:23
80.8%,8080000,1010000.0,112.79750665108331,510.1391808837079,622.9366875347912,112.37296828653984,1.35e+03,4:15:14
80.8%,8081000,1010125.0,113.17557972315782,544.2241473927612,657.3997271159191,119.88117193781508,1.35e+03,4:15:04
80.8%,8082000,1010250.0,130.4355986555936,558.6020173784547,689.0376160340483,123.04831531451377,1.35e+03,4:14:54
80.8%,8083000,1010375.0,155.64834525200166,560.1393924875222,715.7877377395239,123.38696682541416,1.35e+03,4:14:44
80.8%,8084000,1010500.0,131.13498992871092,559.6223804502345,690.7573703789453,123.27307991092692,1.35e+03,4:14:35
80.8%,8085000,1010625.0,131.49124799618355,545.9454285229673,677.4366765191509,120.26033409023357,1.35e+03,4:14:25
80.9%,8086000,1010750.0,157.45695838858128,524.5932374370478,682.0501958256291,115.55689396710933,1.35e+03,4:14:15
80.9%,8087000,1010875.0,129.92635297789332,585.5321516220937,715.458504599987,128.98045939345008,1.36e+03,4:14:06
80.9%,8088000,1011000.0,125.52363774338615,509.0637736548219,634.587411398208,112.13607861612208,1.36e+03,4:13:56
80.9%,8089000,1011125.0,139.09797699274733,533.9707189987672,673.0686959915146,117.62255658944949,1.36e+03,4:13:46
80.9%,8090000,1011250.0,115.74702351795095,566.0227221462112,681.7697456641622,124.68294102604283,1.36e+03,4:13:36
80.9%,8091000,1011375.0,118.91694475015741,544.9835077985092,663.9004525486666,120.04844311789844,1.36e+03,4:13:27
80.9%,8092000,1011500.0,122.54999285463114,563.8539144645192,686.4039073191503,124.205198155142,1.36e+03,4:13:17
80.9%,8093000,1011625.0,128.37038463505837,553.4427537287708,681.8131383638291,121.91183767818809,1.36e+03,4:13:07
80.9%,8094000,1011750.0,140.79457316437802,547.5993512247028,688.3939243890808,120.62465859279101,1.36e+03,4:12:57
81.0%,8095000,1011875.0,128.59990576272284,531.9997619892595,660.5996677519823,117.18839607439187,1.36e+03,4:12:48
81.0%,8096000,1012000.0,147.44175043707693,559.7124302002808,707.1541806373577,123.29291598328788,1.36e+03,4:12:38
81.0%,8097000,1012125.0,167.1795049917703,549.836798916904,717.0163039086742,121.11752141921214,1.36e+03,4:12:28
81.0%,8098000,1012250.0,141.4168201539981,560.4045106873972,701.8213308413953,123.44536680758203,1.36e+03,4:12:19
81.0%,8099000,1012375.0,131.01214812806228,552.0599868888727,683.0721350169349,121.60724312817065,1.36e+03,4:12:09
81.0%,8100000,1012500.0,148.58658887054779,500.90372683327934,649.4903157038272,110.33859134783302,1.36e+03,4:11:59
81.0%,8101000,1012625.0,113.26092875129541,508.31529802251237,621.5762267738078,111.97120512346649,1.36e+03,4:11:49
81.0%,8102000,1012750.0,118.9940276890074,547.091266198847,666.0852938878545,120.51273811179904,1.36e+03,4:11:40
81.0%,8103000,1012875.0,137.46844789197235,538.4043549189029,675.8728028108752,118.59919364717246,1.36e+03,4:11:30
81.0%,8104000,1013000.0,131.64979821985227,504.65644132140534,636.3062395412576,111.16523568719177,1.36e+03,4:11:20
81.0%,8105000,1013125.0,130.6248716572278,545.625040176196,676.2499118334238,120.18975925324743,1.36e+03,4:11:11
81.1%,8106000,1013250.0,115.57418486682002,540.0310093383283,655.6051942051483,118.95751151872,1.36e+03,4:11:01
81.1%,8107000,1013375.0,107.23644686562254,562.9575140217462,670.1939608873687,124.0077399274613,1.36e+03,4:10:51
81.1%,8108000,1013500.0,105.81733849679694,523.6377813876653,629.4551198844622,115.34642702718432,1.36e+03,4:10:42
81.1%,8109000,1013625.0,118.55454304126934,510.98630711468974,629.5408501559591,112.55957243822236,1.36e+03,4:10:32
81.1%,8110000,1013750.0,131.1939725688598,518.6266817369042,649.820654305764,114.24258681408757,1.36e+03,4:10:22
81.1%,8111000,1013875.0,121.54755525588281,536.6765885486594,658.2241438045422,118.21860293231386,1.36e+03,4:10:13
81.1%,8112000,1014000.0,120.15222299624234,553.9909661062104,674.1431891024528,122.03259737360612,1.36e+03,4:10:03
81.1%,8113000,1014125.0,114.9517830514936,516.6189612837757,631.5707443352693,113.80032808301576,1.36e+03,4:09:53
81.1%,8114000,1014250.0,142.8263654466226,566.7765704474482,709.6029358940708,124.84899800504417,1.36e+03,4:09:44
81.2%,8115000,1014375.0,107.44144907759075,528.4744523394842,635.9159014170749,116.41184425418432,1.36e+03,4:09:34
81.2%,8116000,1014500.0,106.56736621467664,539.3466010485723,645.913967263249,118.80675071868389,1.36e+03,4:09:24
81.2%,8117000,1014625.0,148.70156130000797,558.2845456203165,706.9861069203245,122.97838294086756,1.36e+03,4:09:14
81.2%,8118000,1014750.0,139.94910467894096,546.4298546014516,686.3789592803926,120.36704300104569,1.36e+03,4:09:05
81.2%,8119000,1014875.0,143.48032297828394,539.1728937399367,682.6532167182206,118.76848663975031,1.36e+03,4:08:55
81.2%,8120000,1015000.0,144.74367315018912,547.0714642365836,691.8151373867727,120.50837615459042,1.36e+03,4:08:45
81.2%,8121000,1015125.0,110.57715427299065,577.1423262731338,687.7194805461245,127.13235673206441,1.36e+03,4:08:36
81.2%,8122000,1015250.0,156.02588958551547,554.4099406355556,710.435830221071,122.12488868010293,1.36e+03,4:08:26
81.2%,8123000,1015375.0,135.59517707523054,545.43372045814,681.0288975333706,120.14761552970035,1.36e+03,4:08:17
81.2%,8124000,1015500.0,120.60909394800177,582.7944001075302,703.4034940555321,128.37739012206117,1.36e+03,4:08:07
81.2%,8125000,1015625.0,111.1317406590548,547.8481050686471,658.9798457277019,120.67945385036813,1.36e+03,4:07:57
81.3%,8126000,1015750.0,155.00673095320622,526.3800133169166,681.3867442701228,115.9504832400129,1.36e+03,4:07:48
81.3%,8127000,1015875.0,119.76553002304266,529.2868757090376,649.0524057320803,116.59080409291681,1.36e+03,4:07:38
81.3%,8128000,1016000.0,149.73718829826515,509.6220093529789,659.3591976512441,112.2590462389907,1.36e+03,4:07:28
81.3%,8129000,1016125.0,122.84892873640472,536.405126449928,659.2540551863327,118.15880552220531,1.36e+03,4:07:19
81.3%,8130000,1016250.0,126.17529273693742,531.2632589001418,657.4385516370792,117.02615988203944,1.36e+03,4:07:09
81.3%,8131000,1016375.0,119.52153383207111,478.1903557392988,597.71188957137,105.3353118012535,1.36e+03,4:06:59
81.3%,8132000,1016500.0,147.30972934614653,521.7376664763968,669.0473958225434,114.92787154141499,1.36e+03,4:06:50
81.3%,8133000,1016625.0,153.1325201503615,579.7361098342875,732.868629984649,127.7037128810957,1.36e+03,4:06:40
81.3%,8134000,1016750.0,148.20033003118292,573.5935948809839,721.7939249121669,126.35064559296569,1.36e+03,4:06:30
81.3%,8135000,1016875.0,112.2254789599919,560.3764255080307,672.6019044680227,123.43918023127397,1.36e+03,4:06:21
81.4%,8136000,1017000.0,111.43248412381118,555.4120186669975,666.8445027908086,122.3456254654108,1.36e+03,4:06:11
81.4%,8137000,1017125.0,128.3215541191562,511.90896875872465,640.2305228778808,112.76281545806792,1.36e+03,4:06:02
81.4%,8138000,1017250.0,119.79629958230434,546.910213419525,666.7065130018293,120.47285597964502,1.36e+03,4:05:52
81.4%,8139000,1017375.0,154.0146096604389,558.3383097962828,712.3529194567218,122.9902260618573,1.36e+03,4:05:42
81.4%,8140000,1017500.0,120.71017607865232,552.0441815018324,672.7543575804848,121.60376153270967,1.36e+03,4:05:33
81.4%,8141000,1017625.0,125.73245738607125,580.0058037464596,705.7382611325309,127.76312079676899,1.36e+03,4:05:23
81.4%,8142000,1017750.0,127.00742719399949,569.4289239498037,696.4363511438032,125.43325588441067,1.36e+03,4:05:13
81.4%,8143000,1017875.0,117.04806142154683,537.958675816243,655.0067372377898,118.50101988294128,1.36e+03,4:05:04
81.4%,8144000,1018000.0,133.81475287707207,558.6304379313598,692.4451908084318,123.05457576658247,1.36e+03,4:04:54
81.5%,8145000,1018125.0,106.78180082801455,589.0888362428512,695.8706370708658,129.7639224620998,1.36e+03,4:04:45
81.5%,8146000,1018250.0,111.89374200803681,553.1179406594507,665.0116826674875,121.84028816757312,1.36e+03,4:04:35
81.5%,8147000,1018375.0,123.37045293092254,544.7854632353166,668.1559161662391,120.00481805193033,1.36e+03,4:04:25
81.5%,8148000,1018500.0,109.73162153582707,563.0311441678984,672.7627657037256,124.02395910526327,1.36e+03,4:04:16
81.5%,8149000,1018625.0,129.61623503036026,548.38025320335,677.9964882337102,120.79667492984123,1.36e+03,4:04:06
81.5%,8150000,1018750.0,109.06399702668112,570.6545239160367,679.7185209427179,125.7032298666069,1.37e+03,4:03:57
81.5%,8151000,1018875.0,124.50266435346002,520.7332124726249,645.2358768260849,114.70661137920666,1.37e+03,4:03:47
81.5%,8152000,1019000.0,109.01618286827022,544.269076681724,653.2852595499942,119.89106891839008,1.37e+03,4:03:38
81.5%,8153000,1019125.0,107.23995816762663,556.3010933153167,663.5410514829433,122.54146997413268,1.37e+03,4:03:28
81.5%,8154000,1019250.0,110.60157732838499,572.8446161855868,683.4461935139718,126.18566128605683,1.37e+03,4:03:18
81.5%,8155000,1019375.0,156.51501984679885,545.8465027415206,702.3615225883194,120.2385428142097,1.37e+03,4:03:09
81.6%,8156000,1019500.0,136.8322008710681,521.5199320604339,658.352132931502,114.87990921360965,1.37e+03,4:02:59
81.6%,8157000,1019625.0,102.40859337102123,599.229066669296,701.6376600403172,131.99760267100902,1.37e+03,4:02:50
81.6%,8158000,1019750.0,114.26457070464255,571.9441230176792,686.2086937223218,125.98730151681848,1.37e+03,4:02:40
81.6%,8159000,1019875.0,138.72275514273588,525.3531804546708,664.0759355974067,115.72429348437635,1.37e+03,4:02:30
81.6%,8160000,1020000.0,114.36522478973204,574.4124978186527,688.7777226083847,126.53103274473277,1.37e+03,4:02:21
81.6%,8161000,1020125.0,135.55444891922122,533.8186870748843,669.3731359941055,117.58906714342922,1.37e+03,4:02:11
81.6%,8162000,1020250.0,123.45728576913008,539.7903102901844,663.2475960593144,118.9044905638174,1.37e+03,4:02:02
81.6%,8163000,1020375.0,134.74502466029045,565.3272874133899,700.0723120736803,124.52975133172976,1.37e+03,4:01:52
81.6%,8164000,1020500.0,136.79682524449734,572.4012203593852,709.1980456038825,126.08799047976856,1.37e+03,4:01:43
81.7%,8165000,1020625.0,150.61123776985278,536.7721919369959,687.3834297068487,118.23966235477776,1.37e+03,4:01:33
81.7%,8166000,1020750.0,119.9024980703849,614.0239250854602,733.9264231558451,135.256599858254,1.37e+03,4:01:24
81.7%,8167000,1020875.0,140.26491175664418,560.1339360045849,700.3988477612291,123.38576487659894,1.37e+03,4:01:14
81.7%,8168000,1021000.0,129.21576630888183,568.8462677280693,698.0620340369511,125.30490893208778,1.37e+03,4:01:04
81.7%,8169000,1021125.0,127.45862515748433,548.4542109794439,675.9128361369283,120.81296627765174,1.37e+03,4:00:55
81.7%,8170000,1021250.0,101.27029566188259,536.6339308107816,637.9042264726643,118.20920632682785,1.37e+03,4:00:45
81.7%,8171000,1021375.0,88.76514241649434,536.3042658015894,625.0694082180837,118.13658803556278,1.37e+03,4:00:36
81.7%,8172000,1021500.0,153.69893187541703,504.5225826135574,658.2215144889744,111.13574941972684,1.37e+03,4:00:26
81.7%,8173000,1021625.0,119.36257583374899,551.166806703871,670.52938253762,121.41049425577567,1.37e+03,4:00:17
81.7%,8174000,1021750.0,121.15345631933425,520.3549047928628,641.5083611121971,114.62327812723645,1.37e+03,4:00:07
81.8%,8175000,1021875.0,113.79792825582487,521.2603747697417,635.0583030255666,114.82273418316997,1.37e+03,3:59:58
81.8%,8176000,1022000.0,117.66027224613597,506.64935851923036,624.3096307653664,111.60423357141806,1.37e+03,3:59:48
81.8%,8177000,1022125.0,108.58005194642666,534.9981772245047,643.5782291709314,117.84888409955475,1.37e+03,3:59:38
81.8%,8178000,1022250.0,110.22315898893137,552.0921197477325,662.3152787366638,121.61432132342581,1.37e+03,3:59:29
81.8%,8179000,1022375.0,113.2126649607819,593.9155667786149,707.1282317393968,130.82715002380849,1.37e+03,3:59:19
81.8%,8180000,1022500.0,130.38476718994417,543.4513189023064,673.8360860922505,119.71093402098155,1.37e+03,3:59:10
81.8%,8181000,1022625.0,121.36927238297118,533.4308321364741,654.8001045194453,117.50363083050331,1.37e+03,3:59:00
81.8%,8182000,1022750.0,113.16606421482903,528.8079381433523,641.9740023581813,116.48530418642707,1.37e+03,3:58:51
81.8%,8183000,1022875.0,125.12300006895526,567.6269620061723,692.7499620751275,125.03632143998227,1.37e+03,3:58:41
81.8%,8184000,1023000.0,140.62890600605837,547.1682355838574,687.7971415899158,120.52969285392611,1.37e+03,3:58:32
81.8%,8185000,1023125.0,141.60194763278216,584.7948964258318,726.396844058614,128.81805752765905,1.37e+03,3:58:22
81.9%,8186000,1023250.0,134.28281850522785,570.6680336418989,704.9508521471267,125.70620577603076,1.37e+03,3:58:13
81.9%,8187000,1023375.0,128.29426907132338,540.2823294594119,668.5765985307353,119.01287207335801,1.37e+03,3:58:03
81.9%,8188000,1023500.0,139.9202474238988,523.5200320331945,663.4402794570933,115.32048931259281,1.37e+03,3:57:54
81.9%,8189000,1023625.0,130.02751247921162,556.7841937664984,686.8117062457101,122.64788687703712,1.37e+03,3:57:44
81.9%,8190000,1023750.0,126.51771185756316,490.495927783742,617.0136396413052,108.04597137988557,1.37e+03,3:57:35
81.9%,8191000,1023875.0,115.57159804892908,555.5171688101718,671.0887668591009,122.36878783785157,1.37e+03,3:57:25
81.9%,8192000,1024000.0,100.83719398066924,545.0635548789038,645.900748859573,120.06607581180569,1.37e+03,3:57:16
81.9%,8193000,1024125.0,107.92216014166313,525.8039518792697,633.7261120209328,115.8235889803882,1.37e+03,3:57:06
81.9%,8194000,1024250.0,89.20646485619305,567.4058037052863,656.6122685614794,124.987604902098,1.37e+03,3:56:57
82.0%,8195000,1024375.0,144.00091302281834,551.6703480507849,695.6712610736033,121.52141385953892,1.37e+03,3:56:47
82.0%,8196000,1024500.0,135.39517974793472,514.8072554369012,650.2024351848358,113.40124726094933,1.37e+03,3:56:38
82.0%,8197000,1024625.0,131.3598515691069,507.82226937151756,639.1821209406245,111.86260124625278,1.37e+03,3:56:28
82.0%,8198000,1024750.0,121.56201435983948,542.2905643504305,663.85257871027,119.45524412431364,1.37e+03,3:56:19
82.0%,8199000,1024875.0,146.15653047611232,541.6031799586625,687.7597104347749,119.30382775138773,1.37e+03,3:56:09
82.0%,8200000,1025000.0,106.73288022982504,576.0625433761552,682.7954236059802,126.89450319368628,1.37e+03,3:56:00
82.0%,8201000,1025125.0,146.67258071991674,493.5617721087571,640.2343528286739,108.72131262011258,1.37e+03,3:55:50
82.0%,8202000,1025250.0,108.25994511620192,544.7369175194028,652.9968626356048,119.99412444830364,1.37e+03,3:55:41
82.0%,8203000,1025375.0,130.90203437618237,558.6557855771827,689.557819953365,123.06015932163358,1.37e+03,3:55:31
82.0%,8204000,1025500.0,106.03989357777914,581.5927488993741,687.6326424771532,128.1126915492684,1.37e+03,3:55:22
82.0%,8205000,1025625.0,125.69905534939096,556.5067383126633,682.2057936620542,122.5867692564287,1.37e+03,3:55:12
82.1%,8206000,1025750.0,135.83633776719532,509.0670037811238,644.9033415483191,112.13679014523824,1.37e+03,3:55:03
